CVE,x,y,poblacion
090030001022A,-99.11951594198477,19.34240182955812,8705
0901400010280,-99.1444527082604,19.390575059949207,2417
0901400010420,-99.15853321080391,19.385105897296967,5609
0901700010352,-99.0789418101744,19.44036442823024,3400
0901500010574,-99.14192844433742,19.44429841026981,10841
0900500011580,-99.12748686908806,19.474102490323745,3199
0900500011237,-99.14786785746794,19.486116024824426,2770
0901300011421,-99.13325192722625,19.247201030697376,1247
0900700014791,-99.07669637806775,19.35972511013453,2135
0900500011330,-99.0802663188573,19.488356098490378,5138
0901100111041,-98.95594966118514,19.225493860806377,5116
0901600010459,-99.19761362205469,19.44258448470386,3824
0901500010894,-99.13495676546734,19.427730406225336,2048
0900300010037,-99.16168878390386,19.35456864409189,1428
0900700011496,-99.04470816266615,19.34714923955951,2524
0900300010643,-99.15798287138057,19.32252740602172,8559
0900200010769,-99.15544737336984,19.466678336008723,9195
0901600010995,-99.20555174115795,19.42285948127322,1836
0900600010965,-99.1297920761121,19.379199808634876,1629
0901000010525,-99.19355019904944,19.374402060188544,2348
0900300011675,-99.13083849502284,19.311546670739723,3996
0900500011307,-99.09657857710843,19.489862262503987,13176
0901300011099,-99.09978568272557,19.272608194899306,2830
0900300010554,-99.17564996059302,19.33300265696266,4591
0900700010074,-99.04740423652959,19.389947563623686,2480
090070001593A,-99.0808115492566,19.328051745613855,3627
0900200010364,-99.16330117893924,19.475186994452464,3407
0900300011073,-99.1156907932045,19.303682587461733,1616
0901000010173,-99.21481992317813,19.387362085143593,4303
0900700015338,-99.01309912758184,19.328241403219995,6974
0900700012780,-99.01160302279897,19.342924314031674,6872
0901600010745,-99.20238985315393,19.430607234439776,2741
0900500012095,-99.10138247148504,19.462499293619363,4036
0900500010667,-99.104749214486,19.506161806916346,5490
0900700015111,-99.06388488549823,19.35702511595362,7653
0900700014397,-99.06488291950409,19.290936044362347,1640
0901200010784,-99.23722234533346,19.280114645832253,3857
0900700015836,-99.05354524982947,19.372409331770655,492
0901000011434,-99.21285382659406,19.393660820511784,5554
0901300011370,-99.07590246070198,19.2492124628405,4391
0901200011496,-99.24131518186896,19.27566008432836,8186
0900900240191,-99.07060367997748,19.18871726580489,5998
0900300010200,-99.12538638255639,19.346198312575115,5523
0901200011369,-99.22268540965734,19.302223935348696,5374
0901000011148,-99.25337980104204,19.342018390783235,5277
0900700014185,-99.06027786519728,19.31757188989374,3902
0901100010185,-98.99626039881218,19.292901091466547,4384
0900700013806,-99.10582119525658,19.34233983532089,2080
0901200261710,-99.19510490263191,19.212067128518168,785
0900500011186,-99.08878818928494,19.492629532873206,6233
0901500010076,-99.14458076421212,19.459413130160236,6626
0900700015855,-99.05217174202453,19.371780806377664,560
0900800010315,-99.24379519780332,19.303161371126077,4031
0900700012460,-99.10161002903648,19.372161882962473,4473
0900700010110,-99.08251206145819,19.387001465506227,1932
0900200011076,-99.2099513263276,19.486591183058646,1
090070001159A,-99.07407885810555,19.342425944377638,6649
0900700015291,-99.00434254074462,19.347499133872958,3411
0900700011176,-99.11933841834677,19.354383533388482,2180
0900500013407,-99.09396775909285,19.480198203272053,8413
090070001472A,-99.05119880057015,19.359562908133412,5525
0900600010414,-99.11237566370978,19.39634653263583,3190
0901700011524,-99.06162466241703,19.424633278067308,4295
0900400010299,-99.29768182083251,19.3614869427587,10533
0900300011355,-99.12223755173261,19.313046982300502,2461
0900500012767,-99.13118811940485,19.548238669978,5406
0900700012812,-99.06916261296462,19.340774446189812,3581
0900300011389,-99.10994913057145,19.319924217764616,3600
0900600010363,-99.0635931616984,19.392923664127153,5344
0901300011084,-99.1032977666376,19.27088634741596,2950
0900300011482,-99.10218702983323,19.31718871443078,4758
0901200012282,-99.19005895138545,19.276435439467605,5014
0901700010795,-99.09317625042502,19.421822843389535,201
0900500013229,-99.12288693587799,19.548643742830894,3544
0900800010508,-99.22824072708833,19.30817098212759,1233
0900500010968,-99.12456455569601,19.490291087499607,1798
0900500011650,-99.09551493116193,19.4749448266745,7789
0901300010442,-99.09755851427828,19.24522139165626,4369
0901500010841,-99.15843305106053,19.42700635095877,1803
0901400010897,-99.18595944234248,19.369698348159538,1771
0901000010421,-99.1985929894317,19.380512179904315,5467
0900700010515,-99.12510015127397,19.371906753343417,7149
0900500010050,-99.13516106648454,19.55722035833319,10026
0900500013375,-99.14750443955796,19.51458288777936,1196
0901000010205,-99.20883059827764,19.389042913356473,532
0900500011311,-99.09025886315884,19.4892579155807,2212
0900800010527,-99.25255458342015,19.321199343389175,8287
0900300010183,-99.13387062949107,19.34365586871493,2789
0900300011105,-99.19479290079202,19.306619007469518,2795
0901300010368,-99.04981183274313,19.248407064966084,11731
0900300010681,-99.14354627782855,19.32782452367446,4561
0900500011468,-99.10367925916407,19.484123111313817,3220
0901600010035,-99.20561949743066,19.461672205025977,2
090100001231A,-99.25583663818631,19.356910545478485,2927
0901100010043,-99.02968123642245,19.30030111387181,5601
0900500012146,-99.09290701458355,19.462897853817452,2810
0901200010638,-99.22501442810355,19.28820725880834,3105
0900800010067,-99.21899856703658,19.331556092544332,771
0900300010535,-99.12018218661301,19.33522853305069,7676
090100001128A,-99.21573123468028,19.317766409460123,2309
0900800010264,-99.2326680715329,19.314113232570897,5201
0900300011374,-99.11766215883998,19.31313160938444,2494
0901300010692,-99.03496125099834,19.25319974975077,11447
0901300011436,-99.0950102022546,19.228153079427635,2325
0900700010479,-99.01977235353905,19.37989890826888,4554
0900900110543,-99.00417062558135,19.222292347346322,275
0900700012070,-99.08084477635067,19.305969606311084,4041
0900500010597,-99.12130185299993,19.506966168145286,4646
0900200010218,-99.18606796236392,19.49120707956721,4162
0901200011918,-99.12182187619443,19.300772061322057,2803
0901600010891,-99.18219120649289,19.4151015018637,2076
090070001426A,-98.97720983834428,19.330632019435654,5157
0901400010543,-99.18996255659566,19.381442171495806,5681
0900300010022,-99.16525690416265,19.355418278272154,1569
0900700015060,-99.05490285583207,19.326686044194716,5931
0900500013017,-99.12062190996626,19.554945316693598,1925
0900200010631,-99.20855412581156,19.480085077412973,5263
0900500010900,-99.14926949383722,19.498015191300603,1915
0901500010358,-99.1263267076677,19.446400283219578,9880
0901200011034,-99.15961511508739,19.28212771418247,1194
0900200010275,-99.19807895512923,19.488647066150847,7063
0901700010615,-99.10983463443209,19.425182864918813,1474
0900300010855,-99.14364345329582,19.317807558427287,2696
0900300010893,-99.12671775917441,19.313967761712153,1749
0900700015662,-99.04438331304604,19.369766860596783,2312
0900700013083,-99.01682731848281,19.335664048564333,5621
0901700010371,-99.11698293641122,19.439748018172388,7102
0900300011162,-99.16614748661341,19.332272765792794,14061
0901400010454,-99.15074341193059,19.382896526877055,1940
0900300010291,-99.15066226558976,19.34025672020642,4212
0901600010092,-99.21240729423708,19.458349312665085,8058
0901400010844,-99.158700782723,19.3664038733262,5577
0900700012390,-99.07905174298683,19.385244230840918,3965
090070001515A,-99.07314147193037,19.290637443339982,1634
0901700010672,-99.09299680714597,19.431141156707017,3902
0900500011364,-99.06905647159743,19.484958172433235,4742
0901300010813,-99.1416661901498,19.239842486900173,4180
0901600010923,-99.22439230818738,19.416928408921756,1521
0900700014039,-99.05403633253219,19.334269354509146,5385
0901600010482,-99.18021532448098,19.441764924805675,9902
0901200010318,-99.22841426472418,19.29407006266846,3591
0900600010452,-99.1008320760648,19.395333934821416,1986
0900700015906,-99.06362818275362,19.33166922339972,3780
0900700012047,-99.06742187012058,19.315334351972552,9950
0900600010984,-99.12399514989201,19.377920450806283,1628
0901100011431,-99.0226961274936,19.26515269088052,5167
0900500012610,-99.1263152624689,19.55822148069016,7326
0900800010461,-99.24611422755154,19.29124239122957,9520
0900700015287,-99.12159364310564,19.371498226530694,2360
0900700013045,-99.04469027695397,19.33397262829387,6787
0901200192475,-99.17417354080327,19.132143952248853,1665
0900500010737,-99.12797662540405,19.495155354900245,2901
090050001320A,-99.14658496447758,19.53318477587427,1993
0900300011158,-99.16247034770356,19.33414157822902,8986
0901200262390,-99.1937034712555,19.230010323551124,65
0901000011237,-99.20455156363985,19.335158389575756,4443
0901600010942,-99.21692086540627,19.41818058003083,862
0900900170399,-98.99534022619821,19.18767224414899,1635
0900700015925,-99.0848408646543,19.328650457694884,3653
0900700013666,-99.07675216588288,19.36389387516312,1770
0900700011674,-99.04047549308075,19.346944075528462,3237
090130001025A,-99.10201108805228,19.256992485387503,3457
0901000010385,-99.21625756362518,19.384144788190113,3058
0901500010199,-99.1506155743251,19.45475923753274,490
0901100010306,-99.05764407795613,19.287704502314124,2664
0900700012579,-99.00859688443167,19.3531714367794,4417
0900700014217,-99.04705606923166,19.32394686299957,3246
0900400010091,-99.30212960909508,19.354556555060675,11767
0900700012668,-98.98813767709109,19.348955084020773,3460
0900700011710,-99.0233364317546,19.347846338688093,7600
0900500013445,-99.12676808720659,19.572487297239885,4319
0900300010427,-99.17000803703944,19.339703068411875,2116
0900700014537,-99.05227204461822,19.375346939015728,829
0901000011665,-99.24126930001688,19.352383902269498,1940
0900500011970,-99.0752243293156,19.47113183083816,5898
0900700015910,-99.06205300108527,19.33052367134057,3698
0900700013295,-99.04560498772479,19.328156416865816,5190
0900200010203,-99.18463646438894,19.493887693057594,5495
0900200010909,-99.17083105513973,19.472871078257665,1810
0901700011308,-99.07988928575213,19.408570800364917,2791
090060001058A,-99.11521428475417,19.390082133033808,4801
0901700010329,-99.08985929201388,19.44233297946518,3668
0900500010224,-99.14960264657276,19.537447351256617,3017
0900500012038,-99.06048267183706,19.467901686489988,3222
0901100240734,-98.97283522204395,19.217349973092524,2619
0900800010423,-99.25659253573008,19.30178516667589,8887
0900800010438,-99.2684574162109,19.30952930890789,6170
0900300010501,-99.13063018495218,19.334609589907362,3477
0900700012600,-99.01454372144413,19.35046635387545,4667
0901200010534,-99.14463255245542,19.29045578017056,1952
0900500010309,-99.14602124262504,19.52467368464397,2212
0901600010957,-99.21438825589472,19.419188753685045,83
0901700010757,-99.10962383239509,19.421300464188025,643
0901600010124,-99.19911551154341,19.455904895105906,4285
0900903000647,-98.96944389516611,19.207704472843847,1969
0901300010052,-99.10404699359758,19.28342460311609,202
090050001174A,-99.1368253788246,19.466667237003,5034
0900700015605,-99.04023119839476,19.377430174016716,4180
0901000011059,-99.18784168734084,19.35412631331383,3145
0901000010031,-99.20764554299578,19.399411091025872,3440
090060001108A,-99.09537058177114,19.382348808401265,4564
0901400010312,-99.13505412007024,19.390264908010668,2167
0901100010679,-99.03269649618547,19.288416882269473,3892
0900300010658,-99.15480794543419,19.324906495675595,10461
0901200011640,-99.158717674007,19.246387734831664,7425
0901200011941,-99.11631007382168,19.295495652679598,1424
0900600010471,-99.09330628323501,19.394591854879515,3513
0900300010836,-99.15169564858,19.31794685780154,6381
0900300010145,-99.16014759106129,19.34765684571973,2090
0900700014170,-99.05861688980505,19.3207048745886,4478
0900300010323,-99.13769418415376,19.338738408856578,2398
0901000012269,-99.21662170615036,19.366978016896976,1809
0900200011038,-99.21142081832788,19.475794527941982,7053
0901300011027,-99.08953239522452,19.248974671934047,5389
0901500011248,-99.14300512910272,19.41076448192483,6418
090070001287A,-99.05762080995606,19.334931432917106,2859
090070001077A,-99.02376661128588,19.366383450778454,4047
0900500012288,-99.1048034539158,19.45349078147676,7055
0901700011365,-99.1058002397888,19.412129189357614,1058
090050001181A,-99.12047562810167,19.46878026222504,3787
0900500011646,-99.10257580041831,19.475821204085634,7
0900700014096,-99.03010354288018,19.32811422143186,6341
0901700010121,-99.08323407841242,19.444182123585943,5176
0900700012757,-99.01911216292196,19.34136886686244,5483
0901200012352,-99.15802532121411,19.22537834901185,915
090080001018A,-99.22816763287699,19.317393720982018,2321
0901300010211,-99.1109331105277,19.262182822819685,4509
0900700011706,-99.02976086581185,19.348193605218093,7319
0901000011133,-99.184619053475,19.346414037849133,2203
0901200012070,-99.21441293076695,19.301722549348558,1962
0900500011913,-99.08158935472562,19.4758914301381,6882
0901000011627,-99.23651573210041,19.359712231317744,5748
0901000011951,-99.2204555940683,19.382258291313274,6009
0901600010798,-99.18805830759757,19.42156657529444,309
0901300011188,-99.11802553773482,19.229588584618085,6177
0900500011896,-99.09781954940355,19.471362684633466,4486
0901500010447,-99.13515267857464,19.451246344817775,1394
0900700015249,-99.08499010155771,19.326983401371546,3208
0900700014861,-99.03224223935895,19.31998092025517,3584
0901200012244,-99.16347607643911,19.273836351682366,2254
0900300010588,-99.12549282481058,19.330899625984355,1779
0900700010765,-99.02631323253584,19.367826615659748,3454
0900500010953,-99.13107864447281,19.490564962799105,1247
090170001087A,-99.07116054863532,19.423591149777195,4441
0901400010952,-99.16603959385061,19.36294253347629,3854
0901200010426,-99.15657660175843,19.290620268527494,2154
0901500010451,-99.13476220457845,19.44978713683195,587
090070001465A,-99.04992765401653,19.3711764522685,2794
0901500010381,-99.14470853906644,19.45324733293751,1189
0900300010516,-99.1255277546497,19.336757053090473,1436
0901200011087,-99.17319760607893,19.278337115448295,1070
0901100011075,-99.05741804056558,19.28149538436753,2196
0901000011330,-99.26168581087752,19.33456977645895,8619
0900700011208,-99.10517322432628,19.352244652541692,991
0901300011065,-99.12419638618798,19.277013508133397,4032
0901200011053,-99.15442315533483,19.276756207414003,1405
0901200011513,-99.22610744982507,19.268778084628224,5884
0900700012117,-99.07003570557532,19.30663828086254,3108
090020001035A,-99.1707857953527,19.481138339569075,6325
0900700010426,-99.06898301875836,19.37387914759622,8211
0900500011063,-99.14731344509656,19.492131804517605,2382
090060001019A,-99.06945456409768,19.402372492626693,2185
090020001010A,-99.20258262101954,19.506392232711992,3346
0901300010777,-99.10208939656262,19.223509136356405,2101
090150001138A,-99.15746738878883,19.40952497233255,584
0901200271763,-99.15558967676996,19.202040219899406,3975
0900600010823,-99.1097183125203,19.386289461491675,3361
0900700013401,-99.0372083725338,19.32442505143356,7248
0900200010472,-99.18682774025923,19.475954372679208,6574
0901200010337,-99.22243943668808,19.294047705514654,4009
0900700013990,-99.08420236280132,19.33775174370534,3618
0901000012042,-99.25444055807817,19.327433890161274,3847
0901100261164,-98.96275397178704,19.322453944009418,2209
0900700013740,-99.09982239353207,19.353882255365537,4482
0901600011122,-99.19549342511333,19.408425481837693,2020
0900700013153,-98.98267130388002,19.340767308557542,3560
0901000010440,-99.23261583392741,19.377317589757524,4748
090070001038A,-99.10453788201828,19.374755305164758,5123
0900500011326,-99.08459505372977,19.489170920531464,2602
0900700010445,-99.03267463860564,19.379108412943157,3848
0900200010561,-99.15171342507098,19.47073025823777,3454
0900700014109,-99.0307019179628,19.324541428539895,7678
0900300011529,-99.1826344598206,19.305297513222357,5698
0900300011425,-99.14129138214416,19.303701636998387,6786
0900200010148,-99.20999103139557,19.498004151907278,2513
0900800010531,-99.25214757554954,19.311958213248968,4235
0900700015380,-99.04479944353551,19.31713486240316,8787
0900500011453,-99.10759916769497,19.48086274753038,4315
0900700010483,-99.13274981325034,19.374583669894683,6782
0901400010295,-99.1435560406507,19.38799878425238,2208
0900700010055,-99.08223795445087,19.39005456756016,3701
0901000010065,-99.1920806714442,19.397601238799652,5548
0900700015183,-99.05114623884857,19.376942391993975,3932
0901200010500,-99.23960446550691,19.290755006453566,7264
0901200011091,-99.17139379606974,19.279600832684412,977
090020001099A,-99.2054575369946,19.49448444754159,1337
0901100011450,-99.03403332651231,19.28074639516692,3046
0901100010999,-98.99630838612092,19.247433037679436,2558
0900500010864,-99.07246081083147,19.498458730233924,5592
090070001294A,-98.98922740648052,19.343523157361357,3012
0900700013863,-99.04601994873023,19.339568808969393,4153
0900500010421,-99.16785509915879,19.522816668814897,3669
0901100011253,-99.0579614257104,19.296127391891243,2582
090070001209A,-99.07328133946785,19.308897224367215,3734
0901200010619,-99.23154511856174,19.285610128286365,3406
0900700010214,-99.06369940105535,19.378955557623073,6202
0901000010578,-99.21678960688445,19.37017677447789,6964
090170001094A,-99.10912329679279,19.4185768404992,1135
0900500013318,-99.1344184098635,19.578943730830257,4304
0901700010738,-99.1132918969281,19.42121634390717,961
090070001305A,-99.03873070337013,19.334712575401397,6494
0901200012140,-99.1517932276418,19.268345425946986,6515
0901200011104,-99.17062934584024,19.277770784197646,3069
0901300010391,-99.11667502880273,19.248696908537653,2513
0900500012748,-99.13020308643148,19.55258682206731,3855
0901600010073,-99.16822849231521,19.45594186510649,1201
0901000012292,-99.21639958675087,19.360797779789923,6933
090070001547A,-99.0576189812535,19.378879864176678,3413
0900300011270,-99.11831762516209,19.326673066829795,4167
090120026166A,-99.19526441459745,19.229431898829716,1406
0901000010826,-99.19805547280227,19.366322897377653,779
0901100011319,-99.05179460811584,19.28233517410264,1886
0900600010202,-99.0643414580124,19.398698539750924,5819
0901400010810,-99.16959528541905,19.367895499107984,6987
0900700013100,-99.00838399286016,19.338718223251465,5076
0901200011477,-99.22597786923625,19.27312640801297,6749
0901000010506,-99.20412288113846,19.376798893540162,2719
0901500010269,-99.14150510525197,19.454584504461565,1259
0900300010342,-99.12501723701698,19.340843909265974,3376
0900300011656,-99.15839142468712,19.305126699993444,3244
0900800010122,-99.22469558858735,19.324485814172466,1839
0900700013914,-99.0777026383917,19.310994506976606,5355
0901300010122,-99.10475351633693,19.266929900638985,3234
0901600011279,-99.2348156035918,19.40216061575375,1997
0901000011928,-99.2225003950848,19.385517504772803,2144
0901100011111,-99.03722104288077,19.30846569087395,4445
0901700010051,-99.10620698805869,19.450497979690144,3587
0901500011002,-99.16155923408694,19.420559157893,2701
0900700011443,-99.06183339798092,19.349933095945346,1973
0900700015728,-99.04519909868812,19.32320153041149,1591
0900700014772,-99.0498858083399,19.3289320581572,4280
0901400010882,-99.18982393785707,19.367783885310846,3795
0901400010469,-99.14875035029425,19.380409451185173,7095
0901500010714,-99.15136715893294,19.437569265957976,2769
0901100011484,-99.00756245400787,19.256257707738282,5241
0900900010562,-99.03338919071203,19.195749759179293,987
0901700010530,-99.10645467059415,19.42978865928783,1856
0900700011246,-99.07264512544965,19.352499552881216,4327
0900700011566,-99.11203768062032,19.34007379164469,9689
0900700012776,-99.02467104736421,19.340794374881575,7954
0900500012216,-99.10866790648822,19.4596472238631,3197
0900700010746,-99.09436133034968,19.362217006601107,7993
0901100011272,-99.04237654719408,19.293421178107714,2822
0900200010627,-99.21823939360904,19.475981814629005,4912
0900500013144,-99.06935924251717,19.49931674611593,4023
0901000012343,-99.23841351086303,19.374431349272324,4863
0900500010313,-99.14381799834551,19.52530668761087,3640
090120001013A,-99.17465049852974,19.300491457954127,3264
0901200010727,-99.12363967942932,19.290539564916333,2064
0901500011093,-99.16750085585879,19.418251539041584,901
0900700014838,-98.97772321015042,19.34021637017407,1560
0900700014433,-99.09065030035813,19.319350138083827,3751
0900500010154,-99.14821710606003,19.546925548414098,8184
0901200012121,-99.14804606161233,19.275165879244483,13974
0901500011182,-99.17317635258334,19.41644616421188,3062
0900400010049,-99.27305578598862,19.372484055153098,4304
0900900010505,-99.01732685601668,19.202926911123964,722
0900300010997,-99.15241355962034,19.31064121171353,9422
0900500012659,-99.0951459851994,19.509344857339695,2132
0901700010155,-99.12129463074206,19.44984761513947,2974
0901700010348,-99.08300611693996,19.440259182511543,2881
0901000011684,-99.2506462771058,19.33346795148259,5661
0900400010250,-99.2922298833265,19.32881915051534,4220
0900700010356,-99.11053831626434,19.37908043211712,5122
0900500010582,-99.12474049302348,19.50808258352617,3163
0900500012362,-99.06695266143176,19.45674852756768,2422
090140001005A,-99.16279874648168,19.3991171812143,5914
0901600011090,-99.2060776663263,19.40251481209733,4044
0901300011154,-99.07317585040398,19.242259913066324,7460
0900700010676,-99.12068923857208,19.366577438937657,2699
0900700014768,-99.05407366906718,19.33091400454377,3740
0900700015751,-99.00791641188411,19.373831270413838,1984
090100001135A,-99.28719041469041,19.32720070271879,6908
0901400010488,-99.14389688551744,19.384947068879082,10448
0900200010504,-99.17789124704416,19.47291598783765,4754
0900500010826,-99.09108065180345,19.50379203276872,3830
0900900240581,-99.06200435921119,19.184362776034146,382
0900700014452,-99.09105248223614,19.316276871007215,1960
0900500012930,-99.08422777960034,19.48459809743662,4364
0901100011376,-99.04469380191654,19.280306865538833,7148
0900700012901,-99.02954099923696,19.336377111872288,7668
0901300011489,-99.05990591565815,19.26082802789251,648
0901200010712,-99.12747419265894,19.29006217250844,2381
0901600011230,-99.24257423783608,19.40900860795221,682
0900600010556,-99.06481312238787,19.38830101617152,4808
0900700011867,-99.0995987734804,19.326658157562985,11278
0900700012973,-98.99061482788034,19.340549947704663,3752
0901000011773,-99.19602572864207,19.39289636094375,4680
0901700011045,-99.12615955152337,19.41602853151237,4132
0900700015145,-99.0680227562925,19.33079180104864,4478
0901600010603,-99.17421591304401,19.43550486591135,2645
0900700015681,-99.03161150498191,19.3654055065292,6838
0900800010103,-99.2437902248879,19.326080143231753,5677
0901500010396,-99.14334340195225,19.452646146706307,448
0900500010489,-99.15662298485819,19.51057441556597,4331
0901200011462,-99.20958727591085,19.271039248306447,11014
0901200011119,-99.17519806401341,19.273699076838884,4921
0901000012216,-99.2529299575768,19.353128791254342,4171
0901500011549,-99.15214028998875,19.42098373405438,4833
0900700012672,-99.09179094003578,19.344065140726784,1034
0901400010685,-99.1904349893692,19.374756328981988,4576
0900800010584,-99.26796284361757,19.303542613087618,5314
0901700010102,-99.09089530941522,19.448155088352493,2899
0901200011123,-99.169797468309,19.273774248845946,3913
0901100011094,-99.06308784171911,19.283766173810903,548
090040001002A,-99.28529904824398,19.375232655248404,4726
090070001522A,-99.08511618015123,19.330456576910397,2314
0900700014166,-99.07265066646825,19.330407708650764,2650
0901600011033,-99.23403678574623,19.410244666075858,1059
090030001086A,-99.13424507374744,19.320772437700345,2670
0900500010328,-99.14130103505288,19.52463214654602,1639
0900500013182,-99.14429163273662,19.536772067386185,2221
0901300010705,-99.08821255389049,19.26298731471207,913
090150001120A,-99.16732441976492,19.414817182662514,1876
0901500010733,-99.14629208872519,19.43534421788163,369
0901000010370,-99.21900831960458,19.385320284707106,3343
0901500011483,-99.14776776790738,19.40552977146539,7382
0900700015200,-99.05180866269136,19.364392817377826,4699
090090015012A,-99.06881531330694,19.206774430550738,4933
0900600010537,-99.06970486429094,19.388787664669074,4131
0901300011296,-99.09242479133344,19.231825209752547,2160
0900500012080,-99.1004605468607,19.464633787011827,2148
0901600010919,-99.22114360097439,19.421494566192045,722
090100001021A,-99.20695905582518,19.389112480859286,678
0901600010228,-99.21538166415347,19.4524309719489,2
0901700011488,-99.06040062310059,19.428421568766066,1079
0900300010380,-99.18381825166696,19.339748273808727,2851
0900300010696,-99.14070102562226,19.328293642726706,2382
0901600011141,-99.19231734583519,19.409371102497186,3492
090110001122A,-99.04122572645196,19.30718534798424,3513
0901700010193,-99.10769945975407,19.446370957707998,1487
0900500010402,-99.15468718574022,19.522488873960345,5809
090050001199A,-99.06861488621611,19.470417899264298,4250
0901600010285,-99.17626069907435,19.445374457732914,7645
0901200010498,-99.11380693604924,19.292566745161025,2920
0900800010565,-99.25674255658876,19.306097115069345,4313
0901500011233,-99.14724743070745,19.412130259425748,9393
0900700010727,-99.10771711991576,19.361995714964205,2181
0900700015821,-99.05310536273697,19.37348332528357,468
0901000011523,-99.21218598359667,19.381485066119506,3528
0901200010750,-99.12482078992296,19.28898547805564,1093
0900600010024,-99.06377370715335,19.41941944495846,5155
0901100011338,-99.04708161695554,19.302586357490853,3577
0901500010644,-99.13509289308607,19.439372761153816,8279
0900700011481,-99.05535585292849,19.345212827549812,2435
0900200010186,-99.19554340483357,19.497942796281457,11139
0901000010417,-99.20084703144066,19.38455308226215,1933
090170001055A,-99.0985059348847,19.433776986765366,5390
0901200010996,-99.13886388697988,19.28491619327308,695
0901000011241,-99.19635365978603,19.337863744415355,5752
0900500012358,-99.07115946426195,19.455330599656328,1767
0900300010840,-99.14795413631266,19.317596075060994,6633
0900700015018,-99.0611882051997,19.333965544056596,2989
0901200010445,-99.14796669861767,19.297389095360487,2730
0900500011928,-99.07499409152906,19.47562762459828,14
0900500012803,-99.14824304447133,19.52886632531235,4272
0901700010827,-99.05475741677431,19.43500938056371,4011
0900500010629,-99.12885036620142,19.50347847373372,699
0901200011316,-99.20555537042189,19.279339598800515,6902
0900400010301,-99.29467706049792,19.365447381482905,4195
090150001063A,-99.14150559913976,19.43909084744662,4292
0900700010816,-99.12702908803861,19.36316302795174,1207
090160001029A,-99.17256048804651,19.446735352473144,9287
0901700011280,-99.0784477876066,19.41457813979339,3707
0901000011561,-99.23417653955018,19.37410604845382,3060
0900600010448,-99.10410831721818,19.395441818270566,2579
090070001351A,-99.0747818980565,19.298148390667556,5705
0901200012013,-99.16900704533016,19.253802518429808,8368
0900200010307,-99.18772406631135,19.488251288876516,5718
0901100010058,-99.06179776653532,19.301690073933685,4075
0901300011559,-99.02666818980781,19.242329497844054,2475
0900300011533,-99.17800558980052,19.307614207679165,22
0900300010963,-99.1654924602104,19.313236844323853,6516
090100001181A,-99.22628894559034,19.35056120681073,5355
0900900240204,-99.07757836518286,19.18437814239764,4866
0900700015535,-99.07161806505401,19.328361486350246,4112
0901700010992,-99.10026844209676,19.420359018903483,965
0901000011345,-99.27303969224744,19.329298052152144,7215
090160001050A,-99.17018773869907,19.43920628592805,4753
0901000010489,-99.21265145749301,19.376346713278796,3751
0900600010467,-99.09717173017094,19.39530506056616,20
0900700013257,-99.01537077202235,19.332166122035716,4049
0900500010173,-99.15080247022387,19.54176874741666,4482
0901600010270,-99.18809546231687,19.450719444357667,7375
090120026248A,-99.17907989681167,19.21701433040205,301
0901200011636,-99.16340559377238,19.24904283374277,4273
090050001085A,-99.07671709597955,19.50121488644331,4357
0901600010571,-99.18995982683008,19.439382993859915,3127
0900600010429,-99.10904484044309,19.39588364545525,2593
0900700010233,-99.0538392439565,19.382234885578143,1933
0901200192460,-99.17609367885356,19.137004236229814,1532
0901400010562,-99.18288659889326,19.381266022851225,3819
0900200010612,-99.21741053366736,19.478869290386083,4333
0901600010016,-99.19773851776321,19.469269558574137,7
0901100010819,-99.00716234601332,19.24337406724752,2145
0901500010729,-99.15347471724806,19.43442444156283,359
0900600010950,-99.13310458564784,19.379290574694508,2296
0900300010499,-99.13502703268664,19.33543074468627,2502
0900500011824,-99.12219388262051,19.465458538347786,3291
0900700012386,-99.03214808614436,19.385985741325662,3610
0901200010375,-99.17749580552874,19.293894963435022,1884
0901700011473,-99.06142468072848,19.429493129039347,1181
0901600010321,-99.21587279993216,19.448252183427623,2123
0900200010684,-99.18741048703194,19.468308611936493,3991
0901000010510,-99.19761907226936,19.37652633253612,3573
0900700012850,-99.06454438021537,19.336428042144693,3639
0900700010106,-99.08550110408115,19.387725724802625,1524
0900200011112,-99.19531073600176,19.50864658140958,4239
0900700014128,-99.06962813033972,19.335488421672533,1861
090070001127A,-99.0582802489767,19.35033806641042,2174
0900500010474,-99.1598442120689,19.515903485573872,4984
0900600010486,-99.08867233209668,19.392947033790865,1631
0901700010742,-99.11109597947635,19.42175031900489,1718
0901100010310,-99.06025060995819,19.28794708684756,3465
0901600011071,-99.21602251246411,19.404775288867647,2
0901400010914,-99.18435884163937,19.364404210643432,2250
0900700015770,-99.0055701953223,19.37065199262064,1531
0900200010398,-99.15638640738504,19.47534314833895,4230
090070001586A,-99.092487390574,19.312180124974947,2523
0900700011833,-99.10579826516798,19.33311761473087,3848
0901500010610,-99.1481711452409,19.441014021843312,10667
0901000011453,-99.21362545188532,19.384564560712143,4876
0900500013322,-99.13595275057824,19.574681494046462,4420
0900700010040,-99.04656851642609,19.39370173246773,3860
0900700014081,-99.01185693035637,19.338726240247986,5245
0900700013327,-99.05624008309456,19.323080960406458,7178
0900600011056,-99.12105449029556,19.384580714328063,4258
0901500011318,-99.17653538480633,19.411290420745683,2378
0900700010820,-99.12383318698923,19.363494012334932,1112
0900600010772,-99.12396135361209,19.38803247307123,1971
